,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder
93,gaussian_linear_uniform,1000,8,SNRE,3047229527,0.74765,0.72275,0.025226593,0.026235223,1.3363194,0.7045,0.6845,0.025194287,0.026330113,1.3384559,,39.094828287760414,6.244743627528705,4.304999048823703,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/21,21
94,gaussian_linear_uniform,100000,1,SNRE,756829605,0.55195,0.53505,0.0033023357,0.0032445192,1.3501515,0.526,0.514,0.0036611557,0.0039288998,1.3438158,,166.97763671875,3.9315685408555137,3.3063703051446436,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/2,2
95,gaussian_linear_uniform,10000,9,SNRE,888725739,0.613,0.59695,0.0040637255,0.004859805,1.3366128,0.573,0.5815,0.0036951303,0.004112363,1.3307111,,45.39228108723958,4.920833700798299,3.6290658861169147,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/25,25
96,gaussian_linear_uniform,100000,2,SNRE,2080708955,0.56445,0.5433,0.0031989813,0.0034252405,1.427052,0.5475,0.566,0.003810048,0.0041470528,1.4412117,,147.582275390625,4.488506024158873,3.48129947218788,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/5,5
97,gaussian_linear_uniform,10000,3,SNRE,1341620066,0.67455,0.6456,0.016269803,0.016241193,1.5406361,0.6255,0.64,0.014457107,0.015730023,1.5252606,,46.62106119791667,4.825202703049715,3.712155063228915,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/7,7
98,gaussian_linear_uniform,1000,1,SNRE,111516680,0.65765,0.6422,0.015961051,0.016127229,1.43047,0.623,0.614,0.015543938,0.0152055025,1.4156563,,40.788037109375,5.672063023225754,4.0172664142292325,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/0,0
99,gaussian_linear_uniform,100000,3,SNRE,1531398233,0.5595,0.54825,0.0038690567,0.0035817623,1.4932811,0.5515,0.5405,0.0023337603,0.002738595,1.4725957,,150.8283203125,3.870951813194053,3.3698612605914695,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/8,8
100,gaussian_linear_uniform,100000,6,SNRE,3186387190,0.55945,0.54905,0.00307405,0.0033506155,1.3184135,0.5535,0.5505,0.003624916,0.0042304993,1.3320112,,158.55970052083333,4.323548300121722,3.4034357080728403,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/17,17
101,gaussian_linear_uniform,1000,6,SNRE,1286549334,0.6993,0.67225,0.009196758,0.009307146,1.3259187,0.6545,0.6355,0.00978303,0.009472847,1.3433299,,38.48581136067708,6.183292338634266,4.219005520278847,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/15,15
102,gaussian_linear_uniform,100000,4,SNRE,4173831850,0.5542,0.54325,0.0041931868,0.004214406,1.3473194,0.551,0.554,0.004483938,0.005016446,1.3504868,,147.54806315104167,4.760560548519692,3.566383574182523,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/11,11
103,gaussian_linear_uniform,10000,7,SNRE,165239528,0.60345,0.59005,0.004032612,0.0039747953,1.3192413,0.586,0.585,0.004507065,0.0046032667,1.3116555,,47.23289388020833,5.317819262354525,3.955532776638311,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/19,19
104,gaussian_linear_uniform,10000,1,SNRE,2554897975,0.62155,0.60035,0.009822488,0.013596296,1.421495,0.5935,0.604,0.011845946,0.01678288,1.436157,,44.61294759114583,5.287378909158603,3.9198086981119538,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/1,1
105,gaussian_linear_uniform,1000,4,SNRE,2754009176,0.71825,0.69335,0.015107155,0.015868902,1.2902052,0.6935,0.6775,0.01332891,0.013928413,1.2869115,,41.8346923828125,6.84232857686192,4.70324209416206,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/9,9
106,gaussian_linear_uniform,100000,9,SNRE,3508680909,0.5421,0.5337,0.0015611649,0.0015933514,1.3114519,0.5205,0.499,0.0014896393,0.0016222,1.3026454,,149.36466471354166,3.8278621799352366,3.384152675802055,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/26,26
107,gaussian_linear_uniform,1000,2,SNRE,1370440867,0.7204,0.69155,0.020295858,0.026049852,1.3913469,0.6505,0.6795,0.024462461,0.028453112,1.4108863,,40.872823079427086,7.0059155751615565,4.850829543343099,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/13-55-49/3,3
108,gaussian_linear,1000,7,SNRE,2858311025,0.63775,0.61745,0.015384197,0.0153615475,1.3508726,0.6145,0.5995,0.014123321,0.014213324,1.3444738,,39.34993082682292,11.10029811916247,8.774791965102217,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/18,18
109,gaussian_linear,100000,8,SNRE,805825275,0.5407,0.53215,0.00468266,0.004677415,1.5729432,0.525,0.5235,0.0040062666,0.004022956,1.5597351,,115.45025227864583,9.791936582157183,7.40674813081399,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/23,23
110,gaussian_linear,10000,5,SNRE,1835552177,0.5349,0.5344,0.0024424791,0.0024472475,1.274903,0.5495,0.5465,0.0030661821,0.0030213594,1.2538327,,43.77471923828125,9.25995676615215,7.255709911283811,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/13,13
111,gaussian_linear,10000,8,SNRE,2755092036,0.54585,0.54015,0.0025476217,0.0025547743,1.534507,0.539,0.5275,0.002513647,0.0025087595,1.5392253,,41.340840657552086,9.345305436401981,7.406994357225518,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/22,22
112,gaussian_linear,1000,3,SNRE,890458832,0.6772,0.6414,0.02075541,0.020657778,1.31693,0.6475,0.6515,0.022009015,0.021693826,1.3146224,,38.68675537109375,11.38158006988257,9.186792381555843,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/6,6
113,gaussian_linear,10000,6,SNRE,3266163449,0.5459,0.5375,0.0033944845,0.0034012794,1.2998391,0.5305,0.5275,0.0033385754,0.003299594,1.2879446,,40.77438151041667,9.560694944380423,7.314198974783805,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/16,16
114,gaussian_linear,100000,5,SNRE,624679749,0.50595,0.5052,0.00050485134,0.00050985813,1.2963147,0.4935,0.4785,0.0010021925,0.00096559525,1.2882564,,132.71953125,7.67504193119969,6.313702835021338,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/14,14
115,gaussian_linear,10000,2,SNRE,3589295411,0.54965,0.53765,0.004554391,0.0045758486,1.3731314,0.5455,0.5545,0.005926013,0.0060641766,1.3660334,,43.46267496744792,9.868644471553907,7.768034656539016,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/4,4
116,gaussian_linear,100000,7,SNRE,2354749047,0.50965,0.5094,0.00034570694,0.0003451109,1.3630023,0.506,0.5055,0.0004787445,0.00049972534,1.3646228,,128.823486328125,7.384901402279321,5.791276124222604,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/20,20
117,gaussian_linear,10000,4,SNRE,2025402243,0.5438,0.5384,0.002419114,0.0024257898,1.5714738,0.5275,0.551,0.0033427477,0.0033659935,1.5743656,,44.42292887369792,9.31188435392563,7.415096057722973,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/10,10
118,gaussian_linear,1000,9,SNRE,3084649746,0.7038,0.6725,0.024363756,0.024452925,1.3604572,0.671,0.658,0.022697568,0.023299694,1.3521627,,40.75341796875,11.562076135577977,9.287589612319671,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/24,24
119,gaussian_linear,1000,5,SNRE,3591002210,0.6708,0.64915,0.017680883,0.01767087,1.2353219,0.659,0.637,0.019876122,0.019981384,1.2224612,,39.03835856119792,11.234181726326785,9.002747701492359,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/12,12
120,gaussian_linear,1000,8,SNRE,4233175245,0.69965,0.6588,0.022731304,0.022896767,1.4022449,0.673,0.674,0.02465713,0.02540803,1.3818403,,39.604085286458336,11.472207735847482,9.248939834500941,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/21,21
121,gaussian_linear,100000,1,SNRE,1724486008,0.514,0.51095,0.0007084608,0.0007073879,1.4425774,0.4945,0.494,0.00069117546,0.00066649914,1.4331136,,119.59431966145833,7.957561843359756,6.156955192929631,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/2,2
122,gaussian_linear,10000,9,SNRE,1790704034,0.53905,0.53225,0.002349615,0.0023399591,1.4046671,0.5325,0.5205,0.0029815435,0.0029203892,1.3969119,,43.20765380859375,9.18158332324438,7.233206434558888,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/25,25
123,gaussian_linear,100000,2,SNRE,3890260226,0.5144,0.5082,0.0011674166,0.0011769533,1.3734202,0.503,0.506,0.0010086298,0.0010107756,1.3798373,,128.81717936197916,8.477794142362054,6.592445450618143,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/5,5
124,gaussian_linear,10000,3,SNRE,3841076000,0.5263,0.52665,0.0015312433,0.0015215874,1.4316365,0.511,0.5235,0.0013304949,0.0013655424,1.4176272,,43.94608154296875,8.675824674576326,6.521989704620901,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/7,7
125,gaussian_linear,1000,1,SNRE,1359269796,0.62535,0.59855,0.0087070465,0.0086945295,1.4325455,0.5985,0.59,0.01005125,0.010202169,1.412416,,36.42646077473958,10.514264623288815,8.494234772242843,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/0,0
126,gaussian_linear,100000,3,SNRE,1140771679,0.51855,0.512,0.0007702112,0.00076544285,1.3926284,0.503,0.4995,0.0003285408,0.00031733513,1.3819838,,133.90365397135417,8.204176408273215,5.784545138483713,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/8,8
127,gaussian_linear,100000,6,SNRE,4005061086,0.50965,0.5136,0.00028455257,0.00028395653,1.3211653,0.503,0.518,0.0001796484,0.00018835068,1.3165762,,137.546142578125,7.522323646518397,6.043547000028011,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/17,17
128,gaussian_linear,1000,6,SNRE,1892834318,0.7017,0.6705,0.015011072,0.01501596,1.2351247,0.673,0.6495,0.0150488615,0.015173554,1.2391329,,39.32874348958333,10.978577514395585,8.660233631899343,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/15,15
129,gaussian_linear,100000,4,SNRE,3067095682,0.5247,0.52045,0.0028996468,0.0028933287,1.5815403,0.5035,0.497,0.0024331808,0.0023881197,1.5899808,,127.816796875,9.359506219574445,7.004092749124826,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/11,11
130,gaussian_linear,10000,7,SNRE,322246323,0.53915,0.536,0.0024740696,0.0024796724,1.3468392,0.5305,0.536,0.0045723915,0.004597664,1.3609288,,42.58125406901042,9.305782179480838,7.175596823419515,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/19,19
131,gaussian_linear,10000,1,SNRE,471722438,0.55805,0.54805,0.005206585,0.005228281,1.4575593,0.537,0.5415,0.0041977167,0.0041851997,1.4556801,,42.00670166015625,10.008289362146794,7.7518332324570665,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/1,1
132,gaussian_linear,1000,4,SNRE,1155429729,0.69575,0.6584,0.015770078,0.015717626,1.4847811,0.6495,0.6395,0.01618135,0.016196966,1.4741219,,39.77144775390625,11.080881600370095,8.839739192310589,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/9,9
133,gaussian_linear,100000,9,SNRE,2011636015,0.5154,0.517,0.00048327446,0.00048720837,1.3910251,0.515,0.512,0.0003207922,0.00033974648,1.3942342,,113.43272298177084,7.84800949916356,6.12541393361089,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/26,26
134,gaussian_linear,1000,2,SNRE,1866929844,0.6814,0.64385,0.020804882,0.020856142,1.3565564,0.656,0.6285,0.020675302,0.020972013,1.3433046,,36.558512369791664,11.36206594665785,9.034728097527097,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/05-30-34/3,3
135,gaussian_mixture,1000,7,SNRE,2952422241,0.6455,0.7018,0.006724596,0.006906748,0.8611094,0.4805,0.6905,0.008984089,0.009055495,0.841764,,9.001189168294271,10.096768419441284,7.926018060140676,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/18,18
136,gaussian_mixture,100000,8,SNRE,3562088041,0.5035,0.5346,0.0007289648,0.00072419643,0.94053656,0.491,0.502,0.0014433861,0.0014437437,0.98109,,106.11908365885417,10.480171419972695,7.33055873872172,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/23,23
137,gaussian_mixture,10000,5,SNRE,314540580,0.51775,0.5452,0.0018745661,0.0019259453,0.95459914,0.502,0.54,0.0009765625,0.0009396076,0.960592,,13.073607381184896,9.661044329922163,7.346530461655657,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/13,13
138,gaussian_mixture,10000,8,SNRE,2044056624,0.5066,0.55205,0.0011014938,0.0010932684,0.9927465,0.5065,0.563,0.0015419722,0.0014073849,0.96502256,,11.469656372070313,12.324645857803658,10.332989513555829,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/22,22
139,gaussian_mixture,1000,3,SNRE,2979925561,0.5265,0.55745,0.0009897947,0.0009877682,0.9860084,0.541,0.5645,0.0007749796,0.00073063374,1.0121793,,9.016476440429688,10.780548688017547,9.17672050476164,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/6,6
140,gaussian_mixture,10000,6,SNRE,691157013,0.5154,0.53195,0.00055241585,0.0005606413,1.0324745,0.506,0.5205,-2.3126602e-05,-2.9802322e-05,1.0417007,,11.283762613932291,11.762800368743834,9.037369956656299,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/16,16
141,gaussian_mixture,100000,5,SNRE,1906724347,0.50515,0.5162,0.0010550022,0.001057744,0.9441403,0.5,0.5305,0.0015567541,0.0015411377,0.92751783,,154.357275390625,5.294759846069358,6.431285348198497,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/14,14
142,gaussian_mixture,10000,2,SNRE,3619104529,0.526,0.567,0.005037546,0.0050400496,0.8437154,0.4935,0.528,0.003426671,0.0033706427,0.84848726,,11.948519897460937,11.52041276505191,9.39717456482828,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/4,4
143,gaussian_mixture,100000,7,SNRE,2366151711,0.5015,0.5329,0.0004607439,0.00047779083,0.97798645,0.492,0.5085,-0.00038266182,-0.000374794,1.009532,,103.682470703125,10.9544445178593,8.448648576590113,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/20,20
144,gaussian_mixture,10000,4,SNRE,1023465456,0.5339,0.55505,0.0015473366,0.0015405416,1.0022798,0.509,0.551,0.0015480518,0.001568079,0.9874177,,12.674611409505209,12.931813460314547,10.814244601791335,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/10,10
145,gaussian_mixture,1000,9,SNRE,2298210809,0.59385,0.6369,0.004997015,0.00497663,0.875247,0.5525,0.633,0.004613638,0.004514575,0.85872436,,9.409820556640625,10.103894331357164,8.344596355869102,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/24,24
146,gaussian_mixture,1000,5,SNRE,3216062788,0.5863,0.7332,0.008801103,0.00871408,0.7496301,0.563,0.732,0.009657979,0.009657979,0.7940287,,9.498465983072917,7.565756150718944,5.049843122551145,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/12,12
147,gaussian_mixture,1000,8,SNRE,795766003,0.58295,0.649,0.00838387,0.008565068,0.7925603,0.517,0.643,0.008839846,0.009233952,0.79390913,,8.792923990885416,8.286414239479097,6.56118717415771,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/21,21
148,gaussian_mixture,100000,1,SNRE,1045356775,0.51545,0.54665,0.0020422935,0.0020103455,0.7713876,0.5055,0.533,0.0012286901,0.0011802912,0.81118137,,128.63798014322916,9.429482086612683,7.774643012942615,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/2,2
149,gaussian_mixture,10000,9,SNRE,3436151751,0.54295,0.55195,0.0037785769,0.0037733316,0.89004,0.5275,0.5295,0.0019304752,0.001942873,0.92319775,,12.181683349609376,10.611026276258523,8.481449841222208,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/25,25
150,gaussian_mixture,100000,2,SNRE,3174109626,0.49985,0.53535,0.00021839142,0.0002168417,0.9112019,0.49,0.5375,0.0005643368,0.0006631613,0.9306401,,118.46541341145833,11.312871107310684,8.885374690306582,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/5,5
151,gaussian_mixture,10000,3,SNRE,200520951,0.5551,0.56265,0.0055276155,0.005486965,0.85885966,0.5405,0.5365,0.0036962032,0.003643632,0.88706124,,12.718990071614583,11.815771555337959,9.177476936443844,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/7,7
152,gaussian_mixture,1000,1,SNRE,662408748,0.68925,0.73805,0.03070134,0.03186828,0.8945324,0.5855,0.72,0.031785786,0.03325808,0.86514735,,8.307483418782551,8.540456490341398,7.10983395550087,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/0,0
153,gaussian_mixture,100000,3,SNRE,1905294660,0.52955,0.53225,0.0019259453,0.0019015074,0.90302694,0.527,0.5275,0.0017379522,0.0016592741,0.91981745,,112.5274658203125,7.612079859020696,4.583319897664282,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/8,8
154,gaussian_mixture,100000,6,SNRE,1044444028,0.5268,0.52525,0.0013817549,0.0013687611,0.93644667,0.506,0.5285,0.0011781454,0.0011941195,0.96430635,,97.826806640625,6.029289093766559,6.24165131203772,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/17,17
155,gaussian_mixture,1000,6,SNRE,1640135074,0.5898,0.5922,0.008746505,0.008633733,0.83975196,0.5565,0.584,0.0056339502,0.005695343,0.89565426,,9.31221923828125,12.685195877006217,10.319414081990573,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/15,15
156,gaussian_mixture,100000,4,SNRE,2259123892,0.5099,0.53555,0.0020319223,0.0020393133,0.88238645,0.491,0.5415,0.0029228926,0.0029463768,0.77423275,,126.33167317708333,5.7300071488130335,7.828936035174873,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/11,11
157,gaussian_mixture,10000,7,SNRE,3281019749,0.54535,0.5632,0.0092743635,0.009275079,0.7943302,0.522,0.556,0.01168406,0.011750221,0.76852715,,11.39326171875,9.493163684749188,7.507549453223618,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/19,19
158,gaussian_mixture,10000,1,SNRE,342072199,0.55445,0.5769,0.009994268,0.0096616745,0.68559605,0.5405,0.547,0.007593274,0.007418871,0.7108573,,11.615884399414062,11.979490940533452,9.352746294214901,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/1,1
159,gaussian_mixture,1000,4,SNRE,3474374954,0.57615,0.7143,0.008798122,0.008606434,0.9128963,0.5305,0.7015,0.007835984,0.0078115463,0.949354,,9.080605061848958,11.585192078577661,9.269869146512434,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/9,9
160,gaussian_mixture,100000,9,SNRE,3923253099,0.5296,0.5347,0.0020147562,0.0020121336,0.92804056,0.498,0.511,0.00022280216,0.0002039671,0.9655162,,93.9529052734375,10.056202373439739,8.052169016086648,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/26,26
161,gaussian_mixture,1000,2,SNRE,2074778748,0.60675,0.64625,0.0026899576,0.002424121,0.891379,0.5115,0.6495,0.0034263134,0.002985835,0.9449768,,8.10579833984375,11.562316496201934,9.842677538535625,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/23-33-31/3,3
162,two_moons,1000,7,SNLE,2689208968,0.58345,0.63625,0.0015370846,0.0015425682,0.089260004,0.5195,0.6065,0.0045394897,0.004530072,0.08912495,,12.824573771158855,inf,inf,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/02-47-08/18,18
163,two_moons,100000,8,SNLE,1906718949,0.53145,0.5951,0.0006389618,0.00063622,0.08965215,0.5135,0.559,0.00045144558,0.00045835972,0.09380369,,40.05845947265625,inf,inf,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-02/02-47-08/23,23
