task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
lotka_volterra,10³,9,NPE-NSF,0.99945,0.5649069999999999,107.03642,-7.042984008789063,,22.31331004126548,015cd545-d59f-479f-bb93-c3b8bf95744c
two_moons,10⁴,7,NPE-NSF,0.617,0.0024421215,0.08937017,-4.480869770050049,8.42766876220703,inf,3e5828b0-d867-4bb3-9f4f-9dfca4d74730
slcp_distractors,10⁵,1,SNPE-NSF,0.8321,0.017732501,895.4031,,800.7370442708333,,a25fda17-577d-4ee3-ab17-7f6d9a27b7c5
two_moons,10⁴,7,SNPE-NSF,0.55115,-0.0019114017,0.08937995,,19.88838907877604,inf,ef626785-aac4-4f86-b1df-fd6990eeaf5b
sir,10³,2,SNPE-MAF,0.9034,0.40394443,48.218254,,,18.33483632216921,f9b6a190-d6eb-4896-bcdb-7c45dba11f99
gaussian_linear_uniform,10³,10,SNPE-NSF,0.63485,0.014476538,1.3458946000000005,,3.4320068359375,5.713707392645211,1ba7d011-2821-4d26-8b31-e406f87c465f
bernoulli_glm,10⁴,8,SNPE-MAF,0.54405,0.0028970242,9.867165,,,11.769105647357446,ad6d5ed3-b018-4123-b249-bd7c31934458
two_moons,10³,7,SNPE-MAF,0.8593,0.01901424,0.11983906,,,,8931a5ff-5e9c-4bcc-a96e-d4559dfd4ef0
gaussian_linear_uniform,10³,6,SNPE-MAF,0.65165,0.016113281,1.2532914,,,6.263024783333117,4ab05a68-b9ac-4a4b-bb7c-1eb74547a391
sir,10⁵,5,SNPE-NSF,0.54315,0.004313946,24.083189,,427.9978515625,15.256542954781807,3e91ba32-c954-401b-94e2-6e1e26869349
two_moons,10⁵,3,SNPE-MAF,0.63415,-0.007038951,0.108809024,,,inf,03da337a-6abc-42ae-a2ba-2ad354698863
gaussian_linear_uniform,10⁴,8,NPE-MAF,0.59655,0.014309645,1.3514082,-2.0548756122589107,,5.8315726052312105,a1f5bfb6-7d3e-43be-9ea6-05017a057f93
